date	content
2017/8/7	新竹企金中大組：光○為全球前三大雷射包材公司，年初觀察公司財報，推算今年將面臨CB到期、聯貸攤還等情況，中心隨即安排拜會，主動提出中放+CB的聯貸架構，獲得公司認可，在委任書未取得前中心仍不掉以輕心，持續透過與財務長高度互動，深化顧客關係，本週終於順利取得委任書，期間特別感謝聯貸科給予專業建議，在同業激烈競爭中脫穎而出。
2017/8/7	台中企金環金組：金○集團主要為原木家具製造商，目前於大陸廣東中山與越南平陽設有生產基地，集團經營獲利穩健，財務操作保守，歷來均以自有資金營運。'15年因應集團越南平陽設廠規劃，本行規劃內保外貸額度，以大陸中山廠不動產擔保申請美元額度提供越南購地設廠部分資金，為公司提出跨境特色金融服務方案。惟後續因大陸全口徑政策調整，子行開狀費用調升與美元升息趨勢，顧客反應借款成本大幅增加擬提前償還借款。RMTeam仍積極爭取負責人個人於大陸境內建設銀行人民幣近1,170萬元存款匯存東莞長安支行，並以大額人民幣定存替代中山廠不動產擔保，因此境外額度借款可大幅節省借款成本。本週在香港分行與大陸子行東莞分行協助下，順利完成借新還舊作業。本案透過RMTeam積極經營環金優質顧客，搭配本行海外平台跨境服務，成功解決顧客多國據點產能布局規劃。
2017/8/14	台中企金中心：台○於2015年由國際知名公司收購，中心掌握公司動態，爭取匯入金流新台幣5億元，創造匯兌收益新台幣350萬元，並承做金錢信託新台幣2.8億。年初信託到期盈餘分配，在RM與理專的匯率趨勢分析下，本週周董夫婦下單基金新台幣500萬元與海外債美金40萬元，並配合玉證團隊完成開戶，於本週下單玉山金100張，公司充分展現對本行認同感。透過玉山團隊深耕優質顧客，持續創造顧我更多的價值。
2017/8/14	高雄企金中心：冠○為全球大型電源產品製造商，2015年完成柬埔寨新廠投資，中心透過UCB平台經營，並偕同CM導入全球智匯網行動CEO，滿足顧客AP需求，今年截至7月，外幣AP達517筆已超逾去年，另集團規劃在深圳上市，並成立新OBU公司接單購料，中心預計9月進行額度申請，透過授信與現金管理連結，深耕集團AP+AR，成功讓本行成為主力資金調度行。
2017/8/14	奕○科技股份有限公司(營收約2.8億元)。本戶主要從事半導體二手機台設備組裝買賣，自去年顧客廠辦興建即開始佈局與顧客接洽，然始終無法切入任何業務，惟透過年○紡織陳董MGM，與張董取得更進一步的交談，更得知張董名下擁有多筆不動產及股票等資產，個人皆無融資，財資力良好。在分行及RMTEAM持續追蹤下，終獲顧客申請廠辦融資，期間雖遇前手行各種阻撓，然本行最終以效率、條件等優勢取得代償商機，本週順利撥貸3.46億元，其中1.8億元為廠辦融資，對保時亦陸續爭取企網銀、OBU海外分行開戶及金流業務，未來持續深耕本戶，為本行創造更大效益。主要資金調度行及薪轉行：玉山銀行
2017/8/14	擴大本行AR業務聲量。志○主要從事電子零組件之代理銷售，為文○集團旗下一員，收付款皆美金，近年因新增產品代理線，營收持續成長，惟業績成長速度快於股本增加速度，中心建議公司可多做AR賣斷，增加資金運用空間。2017年至今，於本行發票轉讓量422萬美元，除增加金流，亦帶來手續費收入。近期中心積極爭取包含和○集團在內的5家優良買方，公司已允諾予本行評估，未來將持續與AR小組深耕顧客，增加本行非利收，持續創造玉山更大收益。
2017/8/14	玉山仰光，緬甸唯一台資銀行。本週拜會世○賴董事長及財務陳副總，過程中雙方針對緬甸目前政情局勢、經貿發展互相交流，賴董對於本行成為唯一於緬甸設立分行之台資銀行表示佩服，顯見本行長期誠信經營，樹立優質服務及創新的品牌形象，才獲得緬甸央行青睞。賴董表示過去僅能與緬甸當地銀行配合，但服務與效率差，玉山設立分行後，對於台商是一大福音，很樂意與本行加強往來，目前已在緬甸境內完成帳戶開立，並匯入50萬美元，評估在境內及OBU申請購料額度，讓集團資金週轉能夠更為順暢。
2017/8/14	發揮危機處理能力，順利收回債權。西○公司從事柴油堆高機買賣、租賃及維修業務。然15/07公司因故發生票信拒往，公司及保證人等當下均失聯，藉由原MGM顧客協助恢復聯繫，瞭解公司退票理由、償債意願及未來是否繼續經營後，在總行同意下，RMTeam決定給予六個月降低本息還款支持，餘本金均攤至原到期日，另從旁協助與2家同業溝通降低每月還款。終在17/08成為首家全數收回現欠的行庫。公司雖已以○德重機械再執照繼續經營，負債逐年降低，顧客十分感謝本行當時願意伸出援手，雖短期本行授信業務恢復不易，但仍願意延續與本行的服務關係。
2017/8/14	專業服務與跨境平台相輔相成。同○公司從事工業用接著劑之研發製造，製造重心以大陸地區為主，集團以OBU公司收受海外貨款，近期得知外商法國巴黎銀行為爭取公司往來，由境外公司開立StandbyL/C提供予個人做為擔保，融資金額約新臺幣1.12億元，以股往方式償還同業貸款。相較於StandbyL/C，小組以本行「港存臺貸」方式向顧客說明，除了香港平台資金隱密性之優勢外，還可減少開狀手續費之費用，負責人遂同意委由本行代其申請額度。善用本行海外跨境平台優勢，成功經營外商VVIP高端客群，為本行創造更多非曝險利收。
2017/8/21	專業及效率，贏得重要廠辦業務。光○係國內LED利基型廠商，營運及財務結構較同業佳，經營穩健。中心年初積極爭取樹谷廠區之廠辦融資，本行展現效率及優質服務，讓公司總經理留下深刻的印象，雖同業條件較本行為佳，最終仍決定於本行承做，本週成功撥貸4.7億元，除有效提升放款餘額外，亦穩定利收並增進客我關係黏著度，有利爭取更多派生商機往來。
2017/8/21	善用避險工具，深耕貿融顧客。中心上週拜訪唐○公司，為本行優質貿融顧客，目前在本行已累積進口承做量達美金486萬元，亦偕同財金處同仁拜訪公司財務處，全力搶攻遠匯、換匯等業務，在RMTEAM與TMO合作下，持續提供專業的建議及報價，在上週結購美金131萬元，未來將著重在遠匯等外匯避險的產品，擴大往來的廣度與深度，為本行與顧客創造更高的價值。
2017/8/21	新莊企金中心：威○從事太陽能自動化設備產銷，因應業務需求增加，洽請銀行開立外幣保證美金2,200萬元，本週中心前往拜會，提供專業諮詢並給予十足擔保額度建議，解決借戶需求，公司有感本行專業及效率，於當日從同業匯入美金3,500萬元。本案可加深客我往來黏著度，中心將持續努力，創造本行獲利動能。
2017/8/21	高雄企金中心：鼎○為亞洲第一、全球第三大TPU生產廠，年營收約台幣22億元，規劃今年底前上市，營運以外購外銷為主。近期中心解決公司美元匯損痛點，成功新增美金650萬元存款，順勢爭取台、外幣金流，CM已將同業受款人資料匯入?玉山全球智匯網?，並用「外匯888專案」爭取外幣AP金流。未來CM將持續與RMTeam、分行合作，提升顧客經營價值。
2017/8/21	築○置業有限公司主要從事不動產開發租售、室內裝潢等。集團於本行國內、海外分行皆往來密切，RMTeam近期得知同業以高額度、低利率擬代償本行2戶不動產，遂以大額還款通報總行，並以組合式報價爭取顧客。感謝法金處對此案額度、條件支持，成功爭取顧客香港分行110美萬存款設質與不動產增貸，新增撥款新臺幣2,800萬元。負責人康董對於本行的專業與效率深感滿意。家族亦於本行承做躉繳保險98萬美元、4P保險年繳10萬美元，手收155萬元，並成功於新加坡分行開戶，承諾將匯入人民幣400萬元存款。透過總分行的共同合作，結合本行跨平台的運作即成?本行最大的競爭利基，即成?此化危機?轉機的案例。
2017/8/21	伊○艾公司成立於1995年6月，主要從事觸控導電銀膠生產銷售，早期營運狀況良好，2011年營收高達6.18億元，稅前盈餘約4,000萬元，公司為擴充產能因此於2012年購買汐止廠辦並於本行承辦廠辦融資金額約1.2億元。後續因大陸業者價格競爭導致主要顧客訂單流失，連帶影響公司營運狀況，公司營收由6億元衰退至1億元左右，且因龐大的資本支出及營業費用導致公司連年虧損。RMTEAM於得知公司營運狀況轉弱後就定期與公司保持聯繫，了解公司未來營運計畫，並將公司列為B類控管，定期檢視公司營運及財務狀況。另為解決顧客龐大的資本支出壓力，RMTEAM亦協助顧客尋找願意承接公司汐止廠辦的潛在買方，獲得顧客肯定，因此公司在找到汐止廠辦買家後主動聯繫本行，詢問不動產價金信託，並於8/11順利與買賣雙方完成價金信託簽約，出售金額約為2.7億元，後續將於11/30前完成過戶交屋。藉由與顧客持續保持良好關係，並提供適時協助，取得顧客信賴，本次除可順利收回本行全數債權約1.07億元外，另可帶入信託手續費收入約4萬元。
2017/8/21	鎖定外匯客群，開創貿融新版圖。F○SOURCELIMITED資本額100萬美元，從事塑膠原料等化工品銷售。此戶經過RMTeam、松山分行和貿融小組共同跟催下，爭取綜合額度100萬美元、出口押匯300萬美元。集團戶陸續匯入外幣存款915萬美元，信用狀通知累計126萬美元，本週動用信用狀賣斷及押匯。集團屬資產型顧客，目前亦與分行理專共同開發企業主理財商機，有機會成交外幣保單，透過團隊合作爭取規模資產型外匯顧客多元商機，再次證明玉山團隊力量大。
2017/8/28	佳○農產品實業有限公司(營收約4.3億元)。公司為國內大型熟食供應商，銷貨對象主要為家樂福、大潤發、愛買等量販通路，本次續約RMTeam掌握顧客產業特性、營運模式及金流狀況，並在風險可掌握下，與法金處共同規劃額度2,000萬元，並移送信保批次保證，加強本行債權確保，另基於服務有價，本次續約收取6萬元手續費收入，玉山連年榮獲「信保夥伴獎」，成為顧客與信保的最佳好夥伴，未來將持續爭取優質顧客移送信保保證，致力朝第13次信保夥伴獎邁進，再創金融同業的最佳成績。
2017/8/28	聯○國際股份有限公司(營收約3,247億元)。聯○為3C產品通路商，除了既有存放款往來外，RMTeam亦積極爭取貿融業務，現有配合Factoring、外幣保證及L/C託收。近來再度成功爭取Forfaiting業務，感謝貿融小組協助，由於顧客於同業承作利率較低，貿融小組協助RMTeam嘗試各種方式及內外部溝通，最終顧客於上週託收一筆由建行開立之美金600萬元L/C，並將在獲承兌後於本行墊款融資，預計日後將持續配合承作相關業務。未來RMTeam也將運用團隊力量，共同開拓商機。
2017/8/28	寧波奇○公司(營收約74.7億元)。中心順利完成運○集團子公司-寧波奇○金屬公司人民幣7,000萬元暨美金200萬元跨境聯貸案簽約，本案與中國子行共同主辦，歷經同業價格競爭，與籌組過程中兩岸法規問題釐清，本行發揮海外平台優勢及團隊戰力，擊敗同業並克服相關問題。本案完成後將可滿足該集團寧波廠擴廠後需求，於大陸境內取得穩定的營運資金，解決顧客痛點，再次獲得顧客信賴與稱讚，並展現玉山海外平台差異化服務與價值。
2017/8/28	主動發現顧客需求，創造客我價值集○公司成立於`91年，於`14年榮獲第23屆國家磐石獎，專精於各式塑膠瓶及塑膠蓋生產，以外銷為主，產品受國內外大廠使用，具有多項專利權，目前為國內塑膠罐壓頭及瓶胚龍頭，本行承做新廠廠辦業務後往來逐漸加溫，並於今年成功爭取薪轉業務，近期公司表示有公發之規劃，隨即偕同玉證積極拜訪，已初步達成共識，由本行玉證取得輔導上市主辦業務，預計可為本行帶進500萬的手續費收入。授信為敲門磚，唯有持續深耕優質顧客透過與其他部門的分進合擊，展現出整合行銷的力量，創造顧客經營價值。
2017/8/28	台中企金中小組：惠○公司主要從事LED晶粒/晶圓點測機製造組裝，目前與本行配合存款、金流、出口業務，屬本行優質顧客。公司因銷貨款主要收美金，購料以支付台幣為主，故有外匯避險需求，於本行持續有SWAP產品往來。先前曾遭遇同業以接近成本價向公司爭取該業務，致公司移轉至他行。經RMTeam不斷與公司溝通，最終爭取承作600萬美元SWAP部位。面臨同業競爭須持續努力維繫客我關係，藉由分行與企金團隊合力出擊，重新贏得顧客的信賴，以利爭取後續更多派生業務往來。
2017/8/28	桃園企金中大組：峻○本週匯入新資金200萬美元，本行帳上外存部位合計446萬美元，往來實績明顯進步，歸納經營顧客關鍵：(1)聚焦外存及TMU業務；(2)交流顧客關注的議題，瞭解痛點並提出解決方案；(3)與TMO、外匯及分行共同經營。另自今年首度配合SWAP，至今共成交7筆累計900萬美元，後續將持續努力用心經營，爭取更多業務配合。
2017/8/28	高雄企金中大組：本週中心與分行拜訪尚○余董事長，公司為台灣第三大熱軋廠，具產業地位，股東財資力佳。本次透過理專同仁協訪，以資產配置、資產傳承為出發點，深獲顧客認同，成功成交富利滿載類全委新臺幣3,000萬元。RMTeam經由專業服務取得顧客信任，今年以來已成功爭取多項業務，包含土地融資、不動產信託及理財部位，成功深耕集團往來，提高本行心占率。
2017/9/4	跨境服務成功切入金流產品。宏○以平織布外銷為主，今年生產基地新增美國廠，感謝總行與LA分行高效率，LA分行成為顧客美國廠首家授信往來銀行，並於本週完成首動。期間恰逢原任財務長屆齡退休，新任俞財務長對於本行效率與跨境團隊整合印象深刻，中心亦掌握此契機，積極建立顧客關係，俞財務長表示將重新審視原有銀行往來與資源配置的合理性，另因公司距離市區較遠，且均為臨櫃交易，財務調度效率偏低，中心掌握顧客痛點積極爭取，本週終獲顧客同意申辦全球智匯網。中心將持續掌握契機，深化客我關係，打破過往銀行往來慣性，創造客我往來價值。
2017/9/4	深耕SWAP、CCS避險產品。聚○國際為化學品專業製造廠商，主要從事特用化學品、精密化學品及辦公室用品之製造與銷售。該集團與本行往來包括OBU及大陸常熟廠，中國子行已提供常熟廠授信及金流等跨境服務，往來日趨密切。近期偕同TMO財務張主任，全力搶攻遠匯、換匯及SWAP等業務，並持續提供匯率走勢分析及專業建議，終獲得顧客信任，於上周首次承做SWAP美金100萬元。未來RMTEAM將持續深耕，成為該集團主要外匯往來銀行。
2017/9/4	力○為全球前五大封裝業者，營收獲利逐年成長，上半年得知公司因擴廠需求，於新竹湖口工業區購入新廠辦，為爭取優質顧客廠辦融資業務，中心積極邀約法金處長官共同拜會，在總行協助下成功爭取該案，本周順利完成撥貸15億元，本行成為公司廠辦業務唯一的非公股銀行，成功提升中心放款動能與鼓舞同仁士氣。
2017/9/4	台中企金中心：恆○主要經營衛浴五金用品銷售，營運模式為內購外銷，本週由CM、私銀部及分行同仁共同拜訪公司洪董，由現金管理、稅務規劃、二代傳承、股權信託及香港跨境業務等進行討論，並透過港存台貸模式成功爭取洪董海外業務，洪董允諾安排300萬美元匯存往來，並將外幣AR匯入款部份金流改至本行，中心將持續槓桿本行專業團隊力量，提升顧客往來黏著度。
2017/9/4	第○傳動公司成立於2006年，實收資本額為1億元，2016年公司淨值7.9億元，為電動線性傳動器、升降立柱、控制系統和相關產品的領先製造商。公司目前分佈於全球除有四個分公司外另於大陸東莞有一生產據點，全球員工人數超逾1,500人。公司產品可區分為醫療、家俱、辦工環境以及工業應用，產品應用廣泛。公司因辦公室位於彰○銀樓上，考量操作便利性因此公司長期主力即為彰○銀，由於公司獲利良好因此於各銀行營運週轉金額度除了發放現金股利外鮮少動用，與本行往來關係並不密切。但因公司屬於優質顧客，RMTEAM不放棄，至2016年起就透過跨部門整合與理專共同合作，除了定期走訪公司外，亦請理專每週寄發投資理財資訊給公司，終獲得曾董肯定，曾董於8/29透過投資公司於香港分行承作海外債約新台幣1,400萬元，同時又以個人名義匯入新台幣2,000萬元，承作等值新台幣700萬元海外債，貢獻手收約新台幣58萬元，後續1,300萬亦計畫投入海外債，預計將可再貢獻手收約50萬元。透過提供與同業不一樣的服務，成功獲得顧客青睞，將往來不深的顧客成功轉化為VVIP顧客，未來RMTEAM將持續透過差異化行銷爭取更多VVIP。
2017/9/4	提供專業建議，化危機為轉機。龍○公司主要從事各式鋼鐵鍛造品製造業務，營運狀況穩定，目前以本行為主力往來行庫，包括存款、金流及廠辦皆在本行辦理，負責人家族理財部位逾新臺幣2仟萬元，整體貢獻良好。先前公司於本行承做理財多有虧損情況，在RMTeam及理專維繫下適時轉換標的，虧損部位已逐步縮小，本次藉由換單對保時機向公司說明海外債架構，獲得顧客高度肯定，上週順利承做蘋果債80萬美元，本行獲利約新臺幣84萬元，另外公司亦實質需求動撥新臺幣3仟萬元，為本行SME及理財市場聲量再下一城。
2017/9/4	提供差異化服務，穩固顧客經營。網○國際公司主要從事網路遊戲代理及遊戲點數銷售，與本行往來集團關係戶活存實績逾20億元、理財部位約3.6億元，為本行前1%之VVIP重要顧客。近期借戶因併購御○資產公司及發放現金股利10億元故衍生資金需求。RMTeam從併購評估、資金規劃及授信條件等均即時提供資訊交流，最終徵提借戶不動產、股票及金流匯入等條件規劃23億元額度，本行專業、效率及額度靈活度獲顧客讚賞，感謝法金處針對重要顧客快速審核協助，順利核貸並進行後續對保作業。VVIP顧客經營競爭激烈，透過優質專業團隊服務，展現差異化，始可創造客我雙贏最大價值。
2017/9/11	地○村語文資訊有限公司為國內知名語文補習班，與本行往來密切，各項業務多於本行承作，2016年集團於本行EP為735萬元，負責人夫婦屬理財VVIP，夫婦平日喜愛透由藝術陶冶性情，透過總行提供奧賽、太陽馬戲團資源，持續拉近顧客關係，並由中心協理、分行經理情報蒐集與積極爭取，藉此成功獲得台中商用廠辦之評估機會，RMteam預計9月中旬撥貸2.7億元，連同舊額度續約，收取手續費175萬元。本案透由金控資源、審核單位與RMteam密切溝通，除掌握案件效率，亦使顧客感受本行強烈企圖心，透由案件規劃與包裝，成功收取續約額度恆常性手收，關係增溫，持續洽談企業主理財，創造派生業務客我價值。(朱亦寧)
2017/9/11	充分KYC，創造顧客跨境新價值。本週拜訪和○財務課長，瞭解公司資金規劃及跨境需求。公司自去年第四季公發後，籌資管道更多元，除銀行融資外，亦發行新台幣28億元普通公司債，後續規劃上市櫃；大陸轉投資部分，和○國際業務處於成長期，公司極重視風險控管，整體資產品質尚佳，近期委由星○籌組人民幣5億元聯貸，子行同時亦有參貸，已核准人民幣3,000萬元，為感謝本行對子公司支持，允諾加強當地存款往來。本次和○國際籌組聯貸先試探市場狀況，後續將持續掌握其他跨境聯貸商機，滿足公司跨境服務需求。
2017/9/11	遠匯及CCS產品，滿足顧客避險需求。碁○主要從事冷凍肉類及各類調理食品之加工與銷售，今年匯率波動甚劇，公司付款以美元居多，RMTEAM多次與公司聯繫，並於8月初偕同財金處同仁共同拜會，向其說明遠匯及CCS等產品，成功於8月底開始與本行配合TMU產品，目前累計承做二筆遠匯美金50萬元及一筆CCS美金325萬元。本次除中心掌握公司需求外，並感謝TMO持續跟催報價，取得顧客信任，未來仍持續開發TMU潛在商機顧客，以加深客我往來綿密度。
2017/9/11	漢○科歷經逾半年企網銀說明、簽約及測試，8月成功爭取AP業務，將交易由開票改為匯款，並集中至本行往來，8月交易筆數為186筆、金額新臺幣7,471萬元，預估將成長至300-350筆/月，另外幣匯入匯款查詢及水單列印，顧客均能自行使用系統查詢，無需逐筆提供傳真對帳，另外幣AP約80筆/年，目前使用Word檔交易，CM將持續協助導入外幣自動化交易。
2017/9/11	瑞○為全球重要背光模組供應商，本行往來包含OBU及大陸廠，集團歸戶總存款逾20億元。繼上月中國子行跨境服務承做第一筆USD600萬定存，本週承做SWAP交易USD1,800萬元，目前顧客更允諾新買方金流匯入本行，中心將持續落實顧客經營，藉由多元業務讓顧客關係、集團金流及跨境服務大躍進。
2017/9/11	布局海外，樹立跨境平台口碑。L○NNDEVELOPMENTCORP現正進行整棟裝修及裝潢故有資金需求，經RMTeam介紹上海擔跨境貸產品，公司提供上海不動產2筆供本行承做，案件經RMTeam與法金處跨境貿易科密切配合，成功於9月初撥貸美金180萬元，並收取額度作業費美金2.7萬元。感謝法金處產品發展部同仁在不動產的公證、設定等各階段全程協助，本案除了贏得顧客的認同，也使顧客關係更為深化，讓本行成?其集團財務運作的重要夥伴。上海擔跨境貸創造出台商資金的另一個平台，在大陸管控資金移出的當下更顯稀有，可以和台商在全球布局的運籌帷幄下，長期地相互合作並成長，應是我們未來要積極發展的策略。
2017/9/11	進攻可以得分，防守決定輸贏。6月間透過新○分行轉介承○公司。公司經營生鮮蔬果之裁切、榨汁、包裝等加工，銷貨予四大空廚，東方文華酒店、喜來登、爭鮮等知名飯店與餐飲業。廠房設備亦比照科技業無塵室，並引進ISO22000等認證，初步評估經營團隊具備通路行銷能力、廠房完善良好。然在收集資訊進行分析後，發現：(1)公司成立三年，營收雖呈現大幅成長，但聯徵顯示出同業正緊縮額度；(2)負責人擁有台北市精華區之不動產，然借款也近1億元，負債高；(3)與四大空廚僅有報價單而無實質合約，財務及業務效能薄弱。綜合上述，RMTeam於8月時評估暫緩本案申請。9月，承○公司即被宣告票信拒往。檢視此案可以觀察到，一般公司若有爆發性的營運成長，需更確實去瞭解背後的原因，勿隨之樂觀判斷；另需仔細檢視銀行動態，儘可能落實照會，以獲更多訊息判斷。
2017/9/18	台北企金中心：近期完成世○新台幣72億元聯貸案件簽約，本次參聯新台幣8.1億元，手續費約新台幣100萬元；公司另一筆聯貸於明年下半年到期，中心將提前佈局，爭取聯貸主辦商機。另公司有進出口及AR業務配合，截至17年8月，匯入金流量約美金8,000萬元，和16年整年度金流量相當，近三個月平均存款積數為新台幣6,400萬元，且偶爾來本行承做SPOT及SWAP交易，中心未來將持續爭取AR新買方、存款及結購售交易，加強往來密切度。
2017/9/18	高雄企金中心：本週拜訪泓○財務蔡經理，集團為石油樹脂專門製造廠，具進出口業務之貿融客群，另以關係企業○良專責外銷接單，營收約20億元。公司與本行往來多年，近年因利率考量減少動用本行額度，本次拜訪目的係授信續約及派生業務爭取。因應出口商面臨美元貶值議題，中心分享交流並爭取存款往來，蔡經理同意安排SWAP業務於本行承作，並當週立即匯入USD300萬元新資金。中心將持續掌握契機，藉由多元業務深化客我往來黏著度，續創本行獲利動能。(郭心怡襄理)
2017/9/18	金○興業股份有限公司(營收約1億元)本週拜訪金○興業蔡董，公司隸屬達○集團，近期出售境外公司股權，目前已爭取1,500萬美金匯入本行，另集團已在香港開立OBU帳戶，10月份預計將再匯入1,000萬美金，主要鑿因於蔡董對本行專業效率之肯定，訪談期間本行同仁多次談及資產規劃及投資理財，蔡董頗感興趣，故提供名下台北市不動產予本行評估，本行遂規劃申請2,000萬擔保額度作為公司資產活化，並承作1,000萬類全委保單；本次藉由理專同仁偕同拜訪，展現整合行銷成果，成功爭取VIP客群企業主理財業務，增加本行SME餘額並有效提升本行手續費收入。主要資金調度行及薪轉行：永豐銀行，公司成立就往來至今。
2017/9/18	成為台商南向打拚的最佳夥伴。顧客為全球最大黏扣帶生產商，生產基地位於台灣、東莞、無錫、上海、越南及印尼，今年配合越南新廠投產，本行核予額度美金300萬元並順利動撥，並於同奈分行開戶往來；另原越南廠營收獲利穩定，近期爭取盈餘美金400萬元匯回並留存帳上，帶進金流及存款實績。台商南向布局已成為趨勢，善用本行跨境平台解決顧客問題，提供差異化服務與解決方案，將能提升客我緊密度並創造收益。
2017/9/18	布局外幣商機，提高資本效益。中○集團為本行進出口外匯重要顧客，今年以來協助顧客解決KYC及交易流程問題，成功爭取FORWARD避險、SPOT結購等產品，派生往來增加，近期中心快速完成子公司C○聯貸展延申請，公司感謝本行支持，除協調子公司陸續匯入活存美金500萬元，本週適逢帳上外幣定存到期，亦優先來行詢價，已成功爭取承做定存人民幣1,000萬元，整體集團往來更趨緊密，中心將持續深耕顧客，布局集團外幣商機，創造顧客價值。
2017/9/18	善用時勢話題，掌握理財時機。百○科技有限公司主要營業項目為二手機臺銷售及維修服務，公司自年初陸續出貨鉅晶電子、台積電等設備訂單，收款以美金為主，帳上部位多維持約美金150萬元以上水準，惟公司購置零配件皆以台幣付款為主，擔憂換匯會產生大額匯損，RMTeam轉介TMO同仁向公司介紹SWAP產品內容，除可鎖定匯率並兼顧滿足台幣支出需求，深受顧客認同，前次已承做美金50萬元SWAP，近期搭配新台幣匯率波動議題，於上週再度承做美金50萬元，為本行創造非利收15.75萬元。透過RMTeam發掘商機，TMO掌握行銷時機，共同將出擊定將有所收穫。
2017/9/18	專業跨境服務，奠定貿融版圖。捷○精密股份有限公司主要從事CNC整機產銷，於本行有存放款、TMU及企業主理財等往來，雖公司自有資金充裕，授信動用率低，今年因公司透過大陸代理商承接每年美金700萬元訂單，惟代理商收款方式為信用狀365天，RMTeam得知後即與總行審查、貿融及中心外匯討論Forfaiting、轉開及押匯等解決方案，最後建議公司仍以出口押匯進行，張總有感本行專業及服務，承諾由本行進行評估，於本週順利對保出口押匯900萬元並允諾動用押匯。感謝跨單位全力協助，共同服務優質顧客，擺脫台幣放款利率的競爭紅海，展現本行貿融的專業及決心。
2017/9/25	桃園企金中心：V○持有滿○投資100%股權，滿○則持有上櫃公司迅○約31%股權，迅○主要從事變壓器及電源供應器之產銷，每年均有穩定配息，中心與分行共同經營，發揮敏感度，提出資產配置建議，本週順利成交「活利佳貝」200萬人民幣，另近期也將同業存款600萬人民幣轉匯至香港分行，後續將持續經營，創造更大效益。
2017/9/25	高雄企金中心：松○為國內前三大鋅合金製造商，集團總存款逾USD1,200萬元。近來劉董家族以個人名義設立倉○有擴廠資金需求，中心規劃由集團OBU公司T○N徵提十足存單之外保?貸USD500萬元額度，並與子行合作跨境服務CNY3,000萬元額度，本週順利開出第一筆信用狀USD150萬元，貢獻非利收新台幣30萬元，成為有效授信新戶。新戶是一切業務發展重要指標，中心掌握顧客動態，善用本行跨境平台，續創客我價值。
2017/9/25	億○科技公司從事鋁合金鑄造加工(汽車及電動手工具零組件)，存款積數8位高，為本行優質顧客。因公司規模逐漸擴大，近期購地自建廠房，第一時間即告知本行，賣方之往來銀行（台?商銀）亦透過關係、並派總行高層拜訪，積極爭取；惟億?科技公司仍以本行為首選，其財務課長亦從中提供相關訊息幫助本行，最終本案在審核科協助下，業經董事會核准，計核貸土融2.5億元，預計可收取手續費62.5萬元，公司謝董感謝本行長期配合服務，恰有理財需求，又決定投保4年期的期繳保險250萬元，將可為分行再創造62萬理財手收。本案成功關鍵，除了RMTeam與分行長期合作，提供優質服務獲顧客喜愛與認同外，本行清新專業、優質的品牌形象，更增添無形助力，本案要感謝分行、法金、理財各部門的協助及合作，才能成就本案，為顧客也玉山創造雙贏。
2017/9/25	成功爭取中國保理業務聯○為國內第二大銅箔基板廠，集團營運模式為台灣和大陸各自接單、各自生產，近期成功爭取公司在中國子行申請AR保理業務，並已核准美金1,500萬元，將進行對保。本周中心拜會財務周協理並致贈秋節禮盒，周協理對於本行長期支持表示感謝，更感謝本行規劃大陸境內AR保理業務，讓公司資金調度更為順暢。過去公司保理業務係與中信保配合保證九成，而本行則可保證十成，本行具有競爭優勢。本案預計於10月開始轉讓，除可穩定貢獻手收外，亦可創造穩定金流及美金存款，達到多項業務往來的綜效，後續將持續跟催，增加更多買方配合。
2017/9/25	擴大TMU避險交易基盤。燦○為卡車車燈製造大廠，內購外銷之資產型顧客，惟因收付款幣別差異，匯率避險為公司主要痛點，感謝近期中心協同TMO拜會公司董事長，客觀分析美金匯率走勢，透過互動讓顧客知悉各TMU產品操作利弊，以及如何因應實際需求搭配運用各項工具，公司終踏出承做第一步，本週敲一筆SWAP美金100萬元，於本行現貨結售交易頻率亦提高，公司對本行外匯服務逐漸肯定，表示未來外匯交易將優先於本行辦理。深入了解顧客營運模式與痛點，以專業與優質服務滿足顧客需求，進而創造客我價值。
2017/9/25	整合行銷團隊，共同推升非利收。碩○公司從事直流馬達製造，各項業務皆在本行往來，互動密切，近半年於本行承作8筆SWAP避險交易，金額合計共約美金450萬元，實為本行優質顧客。近期將逢中秋佳節，RMTeam偕同理專共同前往致意。過程中，RMTeam向林董分析公司帳上美金部位應作適當配置，隨即小組即展現整合行銷能力，詳細分析整體市場經濟與未來走勢，成功獲得林董信賴，當下同意申購海外債美金20萬元。長期緊密維繫顧客，始能獲得信賴，顧客才願意將珍貴資產交付予信賴的玉山好夥伴，提升本行的顧客之心占率。
2017/9/25	善用行銷活動作為橋梁開發新戶。忠○公司從事各式牛皮紙袋製銷，供化工、水泥及其他各業產品包裝之用，銷貨對象多為大廠。營運模式內購外銷，收款幣別以美元為主，該戶為新增往來顧客，本次新增加信保1,000萬元額度，並搭配外匯額度。案件來源為店周潛力優質顧客，動用後除增加放款業務，亦能提升分行經營效益，感謝總行提供行銷活動，有助於分行與RMTeam持續開發SME客群。
2017/10/2	新莊企金中心：微○為專業電腦及主機板大廠，與本行配合產品線廣泛，近期國際市場波動加劇，公司匯率操作頻繁，本週陸續來本行承做4筆SWAP合計美金3,500萬元；另近期公司發放現金股利，中心亦積極跟催並爭取到下週動用2億元，且資金將暫留存帳上，可為本行同時帶來存放款收益。RMTEAM將持續針對匯率敏感顧客提供即時匯率報價，以提升非曝險收益。
